program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Fostercare,Estimated Outlays,2023,9415.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2024,9754.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2025,9864.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2026,10134.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2027,10422.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2028,10707.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2029,11042.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2030,11314.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2032,11875.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Estimated Outlays,2033,12164.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2023,1731.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2024,2003.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2025,2004.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2026,2055.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2027,2107.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2028,2161.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2029,2217.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2030,2274.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2032,2392.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Maintenance Payments,2033,2452.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2023,2849.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2024,2921.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2025,2994.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2026,3070.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2027,3148.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2028,3229.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2029,3312.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2030,3399.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2032,3575.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Administration,2033,3665.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2023,308.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2024,315.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2025,323.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2026,331.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2027,340.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2028,348.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2029,357.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2030,366.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2032,384.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Training,2033,394.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2023,215.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2024,221.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2025,226.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2026,232.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2027,238.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2028,244.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2029,250.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2030,256.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2032,269.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Information Technology,2033,276.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2023,110.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2024,176.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2025,181.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2026,211.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2027,251.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2028,281.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2029,351.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2030,351.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2032,351.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Prevention Services and Technical Assistance,2033,351.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2023,8.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2024,8.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2025,9.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2026,9.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2027,9.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2028,9.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2029,10.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2030,10.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2032,10.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Kinship Navigator Program,2033,10.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2023,249.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2024,143.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2025,143.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2026,143.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2027,143.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
Fostercare,Independent Living,2028,143.0,"By Fiscal Year, Millions of Dollars",51299-2023-05-fostercare.xlsx,Foster Care_05-2023,false
