program,category,fiscal_year,value,unit,source_file,source_sheet,is_total
Childnutrition 0,Budget Authority,2022,38642.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2023,28524.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2024,30060.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2025,31882.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2026,33430.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2027,34983.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2028,36577.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2029,38236.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2031,41774.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Budget Authority,2032,43669.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2022,35925.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2023,30227.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2024,29798.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2025,31571.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2026,33165.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2027,34719.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2028,36304.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2029,37953.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2031,41463.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
Childnutrition 0,Estimated Outlays,2032,43346.0,"By Fiscal Year, Millions of Dollars",51293-2022-05-childnutrition_0.xlsx,Child Nutrition_05-2022,false
